,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5 LINK ID,ITS LINK ID,도로등급,도로명,권역,연장(km),차선수,전체-평일,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0~1시,1~2시,2~3시,3~4시,4~5시,5~6시,6~7시,7~8시,8~9시,9~10시,10~11시,11~12시,12~13시,13~14시,14~15시,15~16시,16~17시,17~18시,18~19시,19~20시,20~21시,21~22시,22~23시,23~24시
8908306,"1190003806,1190003807",특별광역시도,흑석로,서울특별시 동작구,0.1420,3,19,20,21,23,18,21,18,14,12,16,15,15,14,14,14,13,14,15,15,16,15,14,15,17
8908393,1230009601,특별광역시도,오금로,서울특별시 송파구,0.2790,4,30,32,32,36,30,30,32,32,32,30,27,25,25,25,25,24,24,27,26,27,28,27,26,29
8908394,1230009501,특별광역시도,오금로,서울특별시 송파구,0.2790,4,19,19,19,18,18,21,15,12,12,11,13,14,13,13,13,14,13,14,12,15,15,17,17,18
8908395,1230009602,특별광역시도,오금로,서울특별시 송파구,0.4430,4,34,37,38,39,34,38,34,32,29,28,28,28,27,27,28,26,26,25,24,25,28,28,28,32
8908396,1230009502,특별광역시도,오금로,서울특별시 송파구,0.4430,4,30,29,31,29,25,23,23,25,24,24,25,25,26,23,23,24,23,24,23,24,24,25,26,29
8908397,"0,0,0,0,0,0,0,0",특별광역시도,마천로52길,서울특별시 송파구,0.3860,4,23,24,24,27,24,23,23,22,20,20,20,20,20,20,20,20,18,20,19,19,20,19,20,20
8908398,"0,0,0,0,0,0,0,0",특별광역시도,마천로52길,서울특별시 송파구,0.3750,4,23,24,23,26,21,23,20,18,18,19,19,19,21,19,21,19,19,19,20,20,19,19,20,23
8908399,1230011101,특별광역시도,마천로,서울특별시 송파구,0.3330,5,29,34,32,35,35,28,40,34,31,27,29,27,33,30,29,26,25,24,24,27,27,29,33,33
8908400,1230011201,특별광역시도,마천로,서울특별시 송파구,0.3330,5,32,31,27,37,38,27,40,34,34,29,31,30,30,30,32,29,28,28,29,32,32,31,33,35
8908401,"1230011102,1230011102,1230011102,1230011102,1230011102",특별광역시도,마천로,서울특별시 송파구,0.4250,4,36,37,37,34,32,34,33,32,31,29,29,29,29,29,28,28,28,28,28,29,29,30,27,29
8908402,"1230011202,1230011202,1230011202,1230011202,1230011202",특별광역시도,마천로,서울특별시 송파구,0.4250,4,31,30,29,31,26,30,26,26,24,23,23,21,22,23,21,22,22,22,23,23,23,24,24,27
8909346,1150349900,특별광역시도,마곡중앙로,서울특별시 강서구,0.0210,6,34,34,33,34,35,33,35,36,36,34,35,35,36,35,35,34,33,31,29,33,35,35,33,33
8909347,"1150003701,1150003701,1150003701,1150003702,1150003703,1150342500,1150342500,1150344700,1150344700,1150344700,1150346500,1150350700,1150350700,1150350700,1150350700,1150416301,1150416301,1150416301,1150416301,1150416302,1150416302,1150416302,1150416302,1150416302,1150416302",특별광역시도,양천로,서울특별시 강서구,1.9230,6,34,34,35,35,33,33,37,33,32,30,31,32,33,32,32,32,31,30,29,34,34,35,36,38
8909348,"1150416501,1150416501,1150416501,1150416501,1150416501,1150416501,1150416502,1150416502,1150416502,1150416502,1150350800,1150350800,1150350800,1150350800,1150346600,1150344800,1150344800,1150344800,1150342600,1150342600,1150003804,1150003803,1150003802,1150003802,1150003802",특별광역시도,양천로,서울특별시 강서구,1.9230,6,41,42,42,43,40,42,39,36,35,34,34,34,34,33,33,31,29,25,20,30,35,36,37,40
8909349,"1150425900,1150425900,1150428900,1150428900,1150428900",특별광역시도,양천로,서울특별시 강서구,0.3860,6,21,22,24,23,33,21,29,26,23,24,18,16,18,15,16,13,13,10,9,19,18,20,23,20
8909350,"1150429000,1150429000,1150429000,1150426200,1150426200",특별광역시도,양천로,서울특별시 강서구,0.3860,6,31,25,24,27,33,23,30,30,31,32,31,30,30,29,29,29,31,32,31,34,35,36,37,33
8909351,"1150423100,1150423100,1150420700,1150420700,1150418900,1150417500,1150417100,1150417100,1150416800,1150416600,1150416200,1150416200",특별광역시도,마곡동로,서울특별시 강서구,1.3430,4,30,30,30,31,32,33,31,26,26,26,26,25,25,25,25,26,25,22,20,26,26,26,30,31
8909352,"1150416700,1150416700,1150416900,1150417000,1150417200,1150417200,1150417800,1150419000,1150420900,1150420900,1150423500,1150423500",특별광역시도,마곡동로,서울특별시 강서구,1.3430,4,27,27,29,30,27,29,25,23,24,25,26,25,25,25,25,25,24,23,22,24,25,25,24,25
8909353,1150416000,특별광역시도,마곡동로,서울특별시 강서구,0.0240,4,26,25,25,25,25,24,25,25,27,27,26,26,26,26,26,26,27,26,25,26,26,26,26,26
8909354,1150416400,특별광역시도,마곡동로,서울특별시 강서구,0.0240,4,32,31,31,32,32,33,30,30,30,31,32,31,32,32,31,32,32,32,31,32,32,33,32,32
8909355,"1150411300,1150411300,1150414700,1150414700,1150414700",일반국도,공항대로,서울특별시 강서구,0.5710,4,40,42,42,41,37,40,34,28,27,26,27,27,28,27,27,27,26,22,19,28,31,34,35,37
8909356,"1150418100,1150418100,1150422001,1150422002,1150422002,1150422002",일반국도,공항대로,서울특별시 강서구,0.4370,4,28,29,27,27,39,27,35,29,25,18,16,17,20,16,14,16,16,12,12,23,26,27,31,30
8909357,"1150422101,1150422101,1150422102,1150418200,1150418200,1150418200",일반국도,공항대로,서울특별시 강서구,0.4410,4,42,44,45,45,44,44,41,36,33,31,31,31,31,31,30,29,29,30,30,32,32,34,36,39
8909358,"1150414800,1150414800,1150411400,1150411400,1150411400",일반국도,공항대로,서울특별시 강서구,0.5700,4,38,39,40,40,39,39,36,31,31,30,29,28,28,27,27,26,26,24,24,29,28,31,32,35
8909475,"1230093800,1230093800,1230093800,2270067200,2270067200,2270066400,2270066400,2270067100,2270067100,2270066600,1230094000,1230093600,1230093600,1230093503,1230093503",시군도,감일남로,서울특별시 송파구,1.0290,6,41,42,42,43,41,41,36,37,36,36,36,36,36,36,35,35,35,35,33,35,37,38,36,41
8909476,"1230093402,1230093402,1230094100,1230094100,2270066700,2270066500,2270067000,2270067000,2270066300,2270066300,1230093900,1230093900,1230093700,1230093700,1230093700",시군도,감일남로,서울특별시 송파구,1.0290,6,47,46,48,46,46,48,44,34,24,33,41,43,43,42,42,42,40,40,39,43,44,44,45,47
8909477,"2270554101,2270554101,2270554101,2270554501,2270554701,2270554701,2270554901",시군도,위례대로,서울특별시 송파구,1.0740,6,62,62,62,61,61,60,60,61,60,59,59,60,60,59,59,59,59,59,58,57,58,59,59,61
8909479,"1230093504,1230093504,1230093504,1230093504",특별광역시도,거마로,서울특별시 송파구,0.3510,6,33,34,33,36,34,35,33,31,29,31,31,32,32,31,31,31,30,29,29,30,31,31,31,32
8909480,"1230093401,1230093401,1230093401,1230093401",특별광역시도,거마로,서울특별시 송파구,0.3510,6,25,26,26,24,25,24,24,23,24,27,25,25,25,25,25,24,23,22,21,22,23,23,23,24
8909481,"1230093501,1230093501,1230013901,1230013901,1230013901,1230013901",특별광역시도,거마로,서울특별시 송파구,0.4120,6,32,33,33,33,30,31,29,28,22,24,27,28,28,27,26,25,25,23,23,27,30,30,30,32
8909482,"1230014003,1230014003,1230014003,1230014003,1230014004,1230014004",특별광역시도,거마로,서울특별시 송파구,0.4120,6,33,35,36,39,34,35,32,31,27,25,26,27,27,26,26,26,24,24,23,26,29,29,28,31
8909483,"1230012604,1230012604,1230012604,1230012604,1230012604,1230012604",특별광역시도,성내천로,서울특별시 송파구,0.7520,4,23,24,24,25,25,25,24,24,23,23,21,21,21,20,20,20,20,21,21,21,22,22,22,23
8909484,"1230012504,1230012504,1230012504,1230012504,1230012504,1230012504",특별광역시도,성내천로,서울특별시 송파구,0.7520,4,24,25,25,24,23,24,23,23,23,23,22,21,21,22,21,22,21,22,21,22,22,22,22,23
8909485,"1230061801,1230061801,1230432900,1230432900,1230432900",특별광역시도,성내천로37길,서울특별시 송파구,0.5490,4,32,32,33,32,27,32,28,27,27,27,27,28,28,28,28,27,27,28,27,28,28,27,28,29
8909486,"1230432800,1230432800,1230432800,1230061902,1230061902",특별광역시도,성내천로37길,서울특별시 송파구,0.5520,4,33,33,33,34,27,34,27,28,27,26,25,25,25,25,24,24,25,27,27,26,27,27,25,26
8909487,1230433400,특별광역시도,감이남로,서울특별시 송파구,0.0150,1,22,22,22,22,23,22,22,23,23,23,23,23,23,23,22,22,23,22,23,22,22,22,22,22
8909488,"2270500200,2270553701,0",특별광역시도,위례대로,서울특별시 송파구,0.0310,1,20,21,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,20,20,19,20,20
8909494,"2270549201,2270549201,2270549201,2270549201,2270549201,2270549201,2270549201,2270550101,2270550101,2270550101,2270550101,2270550101,2270550101,2270550101,2270550301,2270550301,2270550301,2270029902,2270029902,2270029902,2270508800,2270508800,2270508800,2270508800,2270508800,2270508800,2270508800,2270508800,0,0",시군도,감일백제로,서울특별시 송파구,2.4230,4,33,33,33,34,32,34,30,30,28,29,29,30,30,29,29,29,28,28,27,28,29,30,31,32
8909495,"2270551901,2270551901,2270551901,2270551901,2270551901,2270545300,2270545300,2270544900,2270544900,2270544200,2270544200,2270544200",시군도,위례대로,서울특별시 송파구,1.1390,6,42,42,42,43,43,45,40,35,30,33,36,36,35,34,33,33,31,32,31,31,33,34,36,40
8909497,"1230444601,1230444601,1230444601,1230443601,1230443601,1230443001,1230443001,1230442501,1230442501,1230442501",특별광역시도,위례대로,서울특별시 송파구,0.9720,6,41,41,42,40,40,40,40,42,41,42,42,42,42,42,41,41,41,42,41,41,41,42,40,41
8909498,"1230442601,1230442601,1230442601,1230442901,1230442901,1230443501,1230443501,1230444501,1230444501,1230444501",특별광역시도,위례대로,서울특별시 송파구,0.9720,6,39,39,40,38,37,39,37,36,36,35,36,36,36,36,36,36,35,34,32,33,34,35,36,38
8909500,"2270553501,2270553501,2270553501,2270553501",시군도,위례대로,서울특별시 송파구,0.7740,6,58,58,58,57,58,57,58,59,59,58,58,57,57,57,57,57,57,57,56,56,56,55,57,57
8909520,"1060006403,1060006403,1060006404,2210058501,2210058502,2210058502,2210061700,2210061700,2210061700,2210062100,2210062100,2210062100,2210062500,2210062500,2210062500",일반국도,경춘북로,서울특별시 중랑구,1.8960,6,45,46,46,46,42,44,39,35,34,37,38,39,39,39,38,38,36,34,33,36,38,39,41,43
8909678,"1160268500,1160268500,1160268500,1160268500,2420264800,2420177600,2420177600,2420177600",특별광역시도,부광로,서울특별시 구로구,0.4480,8,29,30,30,28,29,30,28,27,25,26,24,24,25,24,23,23,23,19,17,20,23,26,27,28
8909679,"1160086702,1160086702,1160265100,2420174700,2420173600,2420171000,2420166500,2420164500",시군도,서해안로,서울특별시 구로구,1.2550,6,62,62,62,61,59,61,58,57,58,57,57,57,57,57,57,58,58,58,57,57,57,58,59,60
8909681,"1160088100,1160088100,1160087900,1160087700,1160087501,1160087501,1160087501,1160087501,1160087502,1160087502,1160087301,1160087301,1160087302,1160087302,1160087100,1160086900,1160086900,1160086900",특별광역시도,서해안로,서울특별시 구로구,2.0730,6,39,39,39,39,35,37,33,29,30,29,32,32,33,34,34,33,32,32,32,33,34,34,36,38
8909682,"1160086800,1160086800,1160086800,1160087000,1160087201,1160087201,1160087202,1160087202,1160087401,1160087401,1160087402,1160087402,1160087402,1160087402,1160087600,1160087800,1160088000,1160088000",특별광역시도,서해안로,서울특별시 구로구,2.0730,6,34,35,35,35,33,34,31,32,28,30,36,40,40,38,37,35,32,29,27,32,36,39,43,46
8909683,"2420264900,2420264900,2420198400,2420198400,2420198400,2420200300,2420200300,2420200900,2130403801,2130403801,2130403801",시군도,부광로,서울특별시 구로구,1.9590,6,38,39,40,39,35,37,31,30,31,32,32,34,33,34,33,34,31,31,31,33,33,34,35,37
8909872,"1110005000,1110006201,1110006202,2180000701,2180323700",특별광역시도,수색로,서울특별시 은평구,0.4820,6,36,38,39,39,33,38,29,30,30,32,34,33,34,34,33,33,33,33,32,31,32,34,35,36
8909902,"1110007700,1110007700",특별광역시도,은평로,서울특별시 은평구,0.1830,4,27,28,27,28,24,25,23,20,20,20,21,21,21,20,20,19,19,19,19,21,21,22,22,24
8909903,"1110007801,1110007802",특별광역시도,은평로,서울특별시 은평구,0.1830,4,27,27,28,28,27,27,26,24,23,22,23,23,24,24,23,23,23,23,22,22,23,24,25,26
8909904,"1110007301,1110007301,1110007302,1110007303",특별광역시도,가좌로,서울특별시 은평구,0.5940,4,27,29,30,32,28,30,25,20,18,18,23,25,25,24,24,24,23,20,19,22,25,25,26,28
8909905,"1110007403,1110007402,1110007401,1110007401",특별광역시도,가좌로,서울특별시 은평구,0.5940,4,32,33,33,34,32,33,30,24,22,25,26,27,27,27,26,26,24,23,23,26,28,29,29,31
8909914,"1110024901,1110024901,1110024902,1110026401,1110072300,1110072300,1110072300,1110072300,1110072100,2180252700,2180251102",시군도,가좌로,서울특별시 은평구,2.1210,4,53,54,53,52,52,52,52,52,51,51,50,51,51,51,51,51,51,51,50,51,51,52,51,52
8909948,1210065900,특별광역시도,잠원로,서울특별시 서초구,0.0460,1,30,33,33,35,32,33,30,25,26,28,26,26,25,25,23,23,20,20,20,21,24,26,25,29
8909949,1210030304,특별광역시도,잠원로,서울특별시 서초구,0.0090,6,22,22,23,23,25,25,26,25,26,24,25,26,26,25,24,24,24,23,25,27,26,21,22,22
8909950,1210030203,특별광역시도,잠원로,서울특별시 서초구,0.0090,6,22,20,24,22,28,21,24,20,20,21,20,19,19,20,19,18,18,19,18,18,19,22,23,22
8909951,"1210030301,1210030301,1210030301,1210030301,1210030305,1210030305,1210030305,1210030305,1210030305,1210030305,1210030306,1210030306,1210030306",특별광역시도,잠원로,서울특별시 서초구,0.6310,4,39,39,40,40,40,38,39,41,40,40,38,39,40,39,38,37,37,38,39,41,42,33,34,31
8909952,"1210030204,1210030204,1210030204,1210030205,1210030205,1210030205,1210030205,1210030205,1210030205,1210030201,1210030201,1210030201,1210030201",특별광역시도,잠원로,서울특별시 서초구,0.6310,4,38,38,41,40,47,39,44,39,39,40,39,39,39,39,38,38,37,36,35,36,37,41,43,43
8909966,"1150014704,1150014704",일반국도,공항대로,서울특별시 강서구,0.0230,8,12,11,9,7,13,10,17,21,21,20,19,18,18,17,18,18,19,20,20,19,17,17,16,15
8909975,"1220013403,1220013403,1220013403,1220013403,1220013403,1220013404,1220013404,1220013401,1220013401,1220013401",특별광역시도,논현로,서울특별시 강남구,0.7610,6,48,50,52,52,48,51,44,33,28,32,33,34,34,33,32,28,21,15,17,24,28,33,36,42
8909976,"1210012800,1210012800,1210012800,1210012800",특별광역시도,명달로,서울특별시 서초구,0.6000,4,39,42,42,41,33,37,33,26,25,26,25,26,28,27,26,26,25,24,23,27,29,29,31,35
8909977,"1230023703,1230023702,1230023701",특별광역시도,석촌호수로,서울특별시 송파구,0.5030,4,25,27,28,27,29,31,28,24,22,20,21,20,20,19,19,19,20,20,18,19,20,20,21,23
8910001,1150014202,특별광역시도,강서로,서울특별시 강서구,0.0220,6,34,34,33,33,39,33,39,33,33,32,32,32,32,31,31,31,31,30,30,30,31,31,32,33
8910003,1210012600,특별광역시도,바우뫼로,서울특별시 서초구,0.0170,4,35,37,37,37,32,35,33,35,35,34,34,34,33,34,34,34,35,34,34,33,33,33,35,33
8910004,1230019100,특별광역시도,백제고분로,서울특별시 송파구,0.0120,6,30,29,29,30,30,30,30,27,25,28,28,27,27,26,26,26,27,27,27,27,26,26,26,28
8910135,"1130008000,1130008000,1130034900",특별광역시도,대흥로,서울특별시 마포구,0.1670,4,24,23,24,26,23,27,23,25,22,22,24,23,23,24,24,22,25,24,25,25,24,24,24,21
8910136,"1130034800,1130007900,1130007900",특별광역시도,대흥로,서울특별시 마포구,0.1670,4,14,15,16,16,16,17,14,12,10,9,8,9,10,9,10,10,12,13,14,12,12,12,13,14
8910446,"1220003402,1220003402,1220003402,1220003402,1220003402,1220003403,1220003403,1220003403",일반국도,영동대로,서울특별시 강남구,0.6390,4,42,44,45,45,45,45,40,32,28,26,24,23,26,24,20,21,20,19,21,30,33,34,33,37
8910470,1090004600,특별광역시도,마들로,서울특별시 도봉구,0.8030,6,39,39,40,40,39,39,37,29,24,27,27,28,28,27,26,25,25,25,25,29,33,32,34,34
8910471,1090004500,특별광역시도,마들로,서울특별시 도봉구,0.8030,6,37,37,39,38,31,35,28,25,26,25,25,26,24,23,24,25,24,29,28,31,30,30,31,36
8911426,"1230049800,1230049502",특별광역시도,송이로,서울특별시 송파구,0.1030,4,18,18,18,18,21,18,21,24,21,19,19,18,18,18,17,17,17,18,17,17,17,19,19,18
8911427,"1230049402,1230049900",특별광역시도,송이로,서울특별시 송파구,0.1030,4,31,30,29,31,28,28,27,28,25,28,28,28,28,28,28,28,27,27,28,28,28,28,29,30
8911428,"1230049501,1230049501,1230048900,1230048900,1230048900,1230048900",특별광역시도,충민로,서울특별시 송파구,0.5600,4,23,24,23,26,24,24,23,22,19,22,22,22,22,21,21,22,22,22,22,22,23,23,23,22
8911429,"1230048800,1230048800,1230048800,1230048800,1230049401,1230049401",특별광역시도,충민로,서울특별시 송파구,0.5600,4,25,26,24,25,22,21,23,24,22,23,23,23,23,23,23,23,23,23,22,23,23,23,23,24
8911430,"1230048000,1230048000,1230048000,1230048000,1230047000,1230047000,1230047000,1230048201,1230048201,1230439401",특별광역시도,충민로6길,서울특별시 송파구,0.7140,2,25,26,27,27,26,27,24,21,23,22,23,24,24,23,23,22,22,21,20,21,22,23,23,24
8911431,"1230439301,1230048302,1230048302,1230047100,1230047100,1230047100,1230048100,1230048100,1230048100,1230048100",특별광역시도,충민로6길,서울특별시 송파구,0.7140,2,24,26,25,25,23,23,22,19,17,18,20,21,21,20,21,20,20,20,21,22,22,21,22,23
8911432,"1230439901,1230439901",특별광역시도,-,서울특별시 송파구,0.3440,2,24,24,25,24,23,25,23,20,20,21,22,23,23,22,22,21,21,20,21,20,20,21,22,23
8911433,"1230440001,1230440001",특별광역시도,-,서울특별시 송파구,0.3440,2,25,26,26,26,29,26,25,22,22,23,25,25,25,24,24,24,24,23,23,23,24,23,23,25
8911434,"1230441103,1230441102",특별광역시도,-,서울특별시 송파구,0.2850,6,46,46,47,46,46,46,45,42,43,43,42,42,42,42,42,41,40,42,42,42,41,42,43,45
8911435,"1230441202,1230441202",특별광역시도,-,서울특별시 송파구,0.2850,6,37,38,38,38,36,38,34,28,24,25,25,25,26,26,25,25,25,24,23,23,26,27,28,32
8911436,"1230452400,1230453100",특별광역시도,위례송파로,서울특별시 송파구,0.4670,4,42,43,43,43,40,42,41,41,41,40,39,40,41,40,40,40,39,40,37,40,40,41,40,42
8911437,"1230453300,1230452500",특별광역시도,위례송파로,서울특별시 송파구,0.4670,4,31,37,34,33,36,33,28,27,21,27,33,34,34,34,34,33,34,29,33,29,37,37,35,35
8911438,"1230453500,1230453700",특별광역시도,위례송파로,서울특별시 송파구,0.1910,6,23,24,20,21,27,29,27,26,25,25,30,30,31,30,28,28,25,21,20,19,26,29,24,23
8911439,"1230453800,1230453800",특별광역시도,위례송파로,서울특별시 송파구,0.1910,6,45,45,45,44,43,43,44,46,45,45,44,44,44,44,44,44,45,44,44,45,43,44,45,44
8911440,"1230441402,1230441402,1230441402,1230441402,1230442001",특별광역시도,위례송파로,서울특별시 송파구,0.7080,4,26,27,28,28,25,27,23,22,23,23,23,22,22,23,22,21,19,18,16,18,21,22,23,24
8911441,"1230441901,1230441302,1230441302,1230441302,1230441302",특별광역시도,위례송파로,서울특별시 송파구,0.7080,4,29,29,30,30,28,27,25,24,24,25,27,27,27,26,26,26,25,26,27,27,27,27,28,28
8911442,"1230440501,1230440501,1230223300,1230223300,1230223300,1230222600,1230222600,1230222600",특별광역시도,위례서로,서울특별시 송파구,0.9860,6,40,41,41,42,41,43,35,26,25,32,33,35,35,34,33,33,32,33,32,34,34,35,35,38
8911443,"1230222800,1230222800,1230222800,1230223600,1230223600,1230223600,1230440601,1230440601",특별광역시도,위례서로,서울특별시 송파구,0.9860,6,39,39,39,39,38,38,36,34,34,34,34,35,35,35,34,33,32,31,28,30,33,34,36,37
8911444,"1230008903,1230008902,1230008901,1230052500,1230052500,1230052500,1230051101,1230051101,1230442301,1230442301,1230441501,1230441501,1230441501,1230441501",특별광역시도,-,서울특별시 송파구,0.9200,6,40,41,41,41,38,40,38,34,33,32,34,34,34,34,33,33,32,33,32,33,34,35,36,38
8911445,"1230441203,1230441601,1230441601,1230441601,1230442401,1230442401,1230051202,1230051202,1230052600,1230052600,1230052600,1230009001,1230009002,1230009003",특별광역시도,-,서울특별시 송파구,0.9200,6,37,37,38,38,36,36,34,33,30,30,31,31,31,31,31,30,29,27,26,30,32,33,34,36
8911446,1230001601,도시고속도로,분당수서간고속화도로,서울특별시 송파구,1.0930,3,88,88,88,87,80,85,49,18,16,17,17,25,46,40,37,29,22,19,25,49,64,67,73,84
8911447,1230001601,도시고속도로,분당수서간고속화도로,서울특별시 송파구,0.9370,3,96,96,94,93,85,91,61,16,14,12,16,35,59,56,53,41,28,20,30,59,70,73,80,91
8911448,1230251500,특별광역시도,탄천동로,서울특별시 송파구,1.3200,4,66,65,65,64,63,63,54,38,33,42,54,59,59,58,59,59,58,58,60,61,60,60,61,64
