이산화탄소(도로구간),,,,,,,,,,
- 기준년도 : 2023년,,,,,,,,,,
- 기간 : 평일,,,,,,,,,,
"- 지표 : 전체, 승용차, 버스, 트럭",,,,,,,,,,
- 권역범위 : 시도 시군구 / 읍면동,,,,,,,,,,
"- 도로등급 : 고속도로, 도시고속도로, 일반국도, 특별광역시도, 국가지원지방도, 지방도, 시군도, 연결로",,,,,,,,,,
5.5 LINK ID,ITS LINK ID,도로등급,도로명,권역,연장(km),차선수,전체,승용차,버스,트럭
1035632,"1230007801,1230007801,1230007801,1230007801,1230007802,1230007802,1230007802,1230007802,1230007802,1230007802",특별광역시도,동남로,서울특별시 송파구,0.5400,5,2037876.064,1310459.900,341948.323,385467.841
1035634,"1230438201,1230438801,1230438801,1230438801",일반국도,송파대로,서울특별시 송파구,0.4110,5,3647446.969,2160103.381,654097.595,833245.992
1035635,"1230002202,1230002202,1230002202,1230002202,1230002202",일반국도,송파대로,서울특별시 송파구,0.4770,5,6089022.438,3656093.806,1148506.406,1284422.227
1035637,1220055000,특별광역시도,양재대로,서울특별시 강남구,0.2280,1,363804.825,256870.703,24191.908,82742.214
1035638,1220055100,국가지원지방도,밤고개로,서울특별시 강남구,0.2910,3,1579966.150,1182579.915,116524.937,280861.298
1035640,"1220346101,1220346101,1220346101,1220346401,1220346401,1220346401,1220006706,1220006706,1220006706,1220006706",국가지원지방도,밤고개로,서울특별시 강남구,1.3840,4,12981117.280,9148063.475,1913863.773,1919190.031
1035644,1220057000,특별광역시도,양재대로,서울특별시 강남구,0.2190,1,413942.441,303213.973,12756.975,97971.493
1035645,1220057900,특별광역시도,남부순환로,서울특별시 강남구,0.1190,3,673307.508,523374.397,29936.892,119996.218
1035648,1220056100,국가지원지방도,남부순환로,서울특별시 강남구,0.2280,1,555318.424,402966.089,42474.446,109877.889
1035653,1220058000,특별광역시도,남부순환로,서울특별시 강남구,0.2790,3,2106991.921,1661739.959,114255.170,330996.792
1035654,1220057600,특별광역시도,남부순환로,서울특별시 강남구,0.1380,1,226314.199,137666.474,24456.678,64191.048
1035655,"1220058300,1220058300",특별광역시도,남부순환로,서울특별시 강남구,0.2650,2,1063571.036,772635.722,54796.937,236138.378
1035656,1220056800,특별광역시도,남부순환로,서울특별시 강남구,0.1810,3,1139513.413,871247.536,65964.607,202301.270
1035659,1220055800,특별광역시도,남부순환로,서울특별시 강남구,0.1120,1,477155.329,365019.007,21814.006,90322.316
1035660,1220056000,특별광역시도,밤고개로,서울특별시 강남구,0.0990,3,468846.651,353509.267,33845.006,81492.378
1035662,"1220056900,1220056900",특별광역시도,남부순환로,서울특별시 강남구,0.2460,2,992770.296,703447.565,56512.103,232810.627
1035672,"1230010001,1230010001,1230010001,1230010002,1230010002,1230010002,1230010003,1230010003,1230010003",특별광역시도,중대로,서울특별시 송파구,0.4770,6,2160756.394,1416261.264,344067.084,400428.046
1035673,"1230009903,1230009903,1230009903,1230009902,1230009902,1230009902,1230009901,1230009901,1230009901",특별광역시도,중대로,서울특별시 송파구,0.4770,6,2803600.258,1878799.815,437863.249,486937.194
1035674,"1230008303,1230008303,1230008303,1230008302,1230008302,1230008302,1230008302,1230008302,1230008301,1230008301,1230008301,1230008301",특별광역시도,중대로,서울특별시 송파구,0.8850,6,4757919.400,2902023.262,675668.227,1180227.911
1035675,"1230008401,1230008401,1230008401,1230008401,1230008402,1230008402,1230008402,1230008402,1230008402,1230008403,1230008403,1230008403",특별광역시도,중대로,서울특별시 송파구,0.8850,6,4763025.648,2962412.809,935308.282,865304.556
1035676,"1230002601,1230002602,1230002603,1230002604",일반국도,송파대로,서울특별시 송파구,0.4210,5,3011609.106,1807922.248,705453.862,498232.996
1035680,"1210002900,1210002900,1210002900,1210002900,1210002900,1210002900",고속도로,경부고속도로,서울특별시 서초구,2.0580,5,57988674.230,33052217.944,13748681.914,11187774.371
1035681,1210001903,고속도로,경부고속도로,서울특별시 서초구,0.2210,5,3877865.037,2201036.164,897678.815,779150.057
1035691,1210002003,고속도로,경부고속도로,서울특별시 서초구,0.1740,5,5300646.813,2884291.516,1434046.516,982308.781
1035692,1210001902,고속도로,경부고속도로,서울특별시 서초구,0.1710,5,3261822.430,1847194.688,771100.492,643527.249
1035702,"1210006803,1210006815,1210006815,1210006815,1210006815,1210006815,1210006815",특별광역시도,헌릉로,서울특별시 서초구,0.5070,4,2666735.032,1679241.643,448321.049,539172.339
1035708,"1210032700,1210032700",연결로,분당내곡간고속화도로,서울특별시 서초구,0.6100,2,1906934.456,1201491.839,288304.904,417137.714
1035709,1210032900,특별광역시도,헌릉로,서울특별시 서초구,0.3230,5,1801331.289,1212392.831,237297.675,351640.784
1035713,"1210034000,1210035500,1210035500",특별광역시도,헌릉로,서울특별시 서초구,0.2300,5,1369997.159,952717.993,185990.760,231288.406
1035717,"1210035500,1210035500,1210035900",특별광역시도,헌릉로,서울특별시 서초구,0.1440,4,766152.717,528295.933,102423.072,135433.710
1035723,"1220006101,1220006101,1220006112",특별광역시도,헌릉로,서울특별시 강남구,0.4770,5,2677953.096,1815425.511,326279.622,536247.963
1035731,"1210056400,1210056400",특별광역시도,사평대로,서울특별시 서초구,0.6590,4,4739439.843,3855109.804,163995.656,720334.383
1035732,"1210056500,1210056500",특별광역시도,사평대로,서울특별시 서초구,0.6590,4,4412393.955,3555595.108,142947.938,713850.910
1035733,"1210023702,1210023702,1210023702,1210023702",특별광역시도,사평대로,서울특별시 서초구,0.2620,2,1131910.579,779388.606,112226.446,240295.527
1035750,"1220010302,1220010302,1220010302",특별광역시도,남부순환로,서울특별시 강남구,0.1700,1,566165.646,238905.923,226032.305,101227.419
1035756,1220063700,특별광역시도,남부순환로,서울특별시 강남구,0.0860,1,177379.368,109201.668,10708.245,57469.454
1035758,1220008005,특별광역시도,광평로,서울특별시 강남구,0.0410,4,94613.738,61546.067,17636.813,15430.858
1035760,"1220012901,1220012901,1220012902",국가지원지방도,양재대로,서울특별시 강남구,0.3010,2,719816.202,454682.425,110512.939,154620.838
1035769,1210035600,일반국도,양재대로,서울특별시 서초구,0.0790,2,246156.471,149948.466,54238.038,41969.968
1035770,"1210035700,1210035700",연결로,우면산로,서울특별시 서초구,0.0450,2,190798.341,159874.007,9794.210,21130.124
1035772,"1210033300,1210033300,1210033300,1210033300",특별광역시도,-,서울특별시 서초구,0.4940,4,540292.126,386025.452,21791.209,132475.465
1035773,"1210033100,1210033100,1210033100,1210033100",특별광역시도,-,서울특별시 서초구,0.4940,4,644507.822,490291.357,19777.652,134438.811
1035774,1210033100,연결로,분당내곡간고속화도로,서울특별시 서초구,0.1180,2,166816.043,131178.729,8234.454,27402.860
1035775,1210033300,연결로,분당내곡간고속화도로,서울특별시 서초구,0.1070,2,75861.999,46958.635,3259.639,25643.726
1035776,1210006703,도시고속도로,분당내곡간고속화도로,서울특별시 서초구,0.1250,3,1296170.834,970065.385,71411.685,254693.763
1035777,1210033500,연결로,경부고속도로,서울특별시 서초구,0.3790,1,854990.643,586024.401,14654.291,254311.953
1035797,"1220010700,1220010700,1220010700,1220010700,1220010700,1220012501,1220012501,1220012501,1220012502,1220012502",특별광역시도,남부순환로,서울특별시 강남구,0.8180,4,6726131.210,4978769.756,758127.094,989234.361
1035798,"1220014301,1220014302,1220014302,1220014302,1220014302,1220014302,1220014302",특별광역시도,남부순환로,서울특별시 강남구,0.5530,4,4819550.806,3641822.306,525701.476,652027.025
1035800,"1220006901,1220006901,1220006901",특별광역시도,언주로,서울특별시 강남구,0.2500,2,717646.945,424843.938,133004.463,159798.543
1035803,"1220042200,1220042200",연결로,분당내곡간고속화도로,서울특별시 강남구,0.2020,2,729634.890,570550.267,19499.024,139585.598
1035807,"1210000202,1210000203",일반국도,중앙로,서울특별시 서초구,0.1260,2,374479.247,237643.447,70277.741,66558.060
1035818,1220341800,도시고속도로,분당수서간고속화도로,서울특별시 강남구,0.9040,3,11038986.374,7817258.920,486337.706,2735389.749
1035819,1220001400,연결로,분당수서간고속화도로,서울특별시 강남구,0.8570,1,3323084.660,2252663.120,292403.179,778018.361
1035820,"1220001802,1220001803",도시고속도로,동부간선도로,서울특별시 강남구,2.0720,3,30540477.851,22739769.823,1248311.515,6552396.513
1035822,"1220001704,1220001703,1220001702",도시고속도로,동부간선도로,서울특별시 강남구,2.4040,3,25820073.147,18269129.931,936875.263,6614067.953
1035828,1210033100,특별광역시도,-,서울특별시 서초구,0.0940,2,106232.251,82523.316,4759.694,18949.239
1035829,"1230014900,1230014900,1230014900,1230014900,1230014900,1230011700,1230011700,1230011700,1230011700",특별광역시도,중대로,서울특별시 송파구,0.9030,5,3355228.317,2395515.887,197965.610,761746.820
1035830,1210007501,일반국도,태봉로,서울특별시 서초구,0.0720,3,315911.537,212680.246,59246.278,43985.013
1035831,1210035600,일반국도,중앙로,서울특별시 서초구,0.1820,2,646066.846,347627.440,175660.368,122779.039
1035832,1210023602,특별광역시도,사평대로,서울특별시 서초구,0.2580,2,347768.287,221405.480,39560.180,86802.627
1035833,1210023602,특별광역시도,사평대로,서울특별시 서초구,0.0380,1,94928.880,69404.571,8655.575,16868.734
1035847,1210008901,도시고속도로,우면산로,서울특별시 서초구,0.5260,2,2055481.174,1301086.907,151458.375,602935.893
1035849,1210014004,특별광역시도,반포대로,서울특별시 서초구,0.0560,4,161361.082,114242.564,8044.497,39074.021
1035850,1210014104,특별광역시도,반포대로,서울특별시 서초구,0.0560,4,410218.972,291136.508,60385.443,58697.021
1035851,1210035800,연결로,중앙로,서울특별시 서초구,0.2720,1,187174.459,93737.305,27913.556,65523.597
1035852,1210008801,도시고속도로,우면산로,서울특별시 서초구,0.4660,2,1661371.263,1094176.380,81152.046,486042.837
1035853,"1210036200,1210036200",연결로,우면산로,서울특별시 서초구,0.2370,1,429968.794,206146.878,149907.909,73914.007
1035854,1210007401,특별광역시도,중앙로,서울특별시 서초구,0.1290,2,272617.619,161831.592,58224.351,52561.678
1035855,"1210014102,1210014102,1210014102,1210014103",특별광역시도,반포대로,서울특별시 서초구,0.2810,2,1381716.134,982824.715,177461.151,221430.268
1035856,"1210014003,1210014002,1210014002,1210014002",특별광역시도,반포대로,서울특별시 서초구,0.2800,2,2087616.540,1544766.959,176775.215,366074.366
1035857,"1210008902,1210008903,1210008903,1210008903",도시고속도로,우면산로,서울특별시 서초구,2.3380,2,9915363.641,6657715.786,1013443.328,2244204.527
1035859,"1230009300,1230009300,1230009300,1230009300,1230009300,1230009300,1230007703",특별광역시도,동남로,서울특별시 송파구,0.2940,6,1228835.315,724223.722,285633.568,218978.025
1035861,"1210008803,1210008803,1210008803,1210008802",도시고속도로,우면산로,서울특별시 서초구,2.3630,2,8294149.940,5930839.395,604037.814,1759272.731
1035863,"1210000203,1210000203,1210000203,1210000203,1210000203",일반국도,중앙로,서울특별시 서초구,0.3620,9,2426311.381,1460563.953,538721.913,427025.514
1035864,1230041100,연결로,분당수서간고속화도로,서울특별시 송파구,0.2770,1,584235.221,410238.053,23189.108,150808.059
1035865,"1230040600,1230040600",도시고속도로,분당수서간고속화도로,서울특별시 송파구,0.5360,3,4410186.774,3030301.821,204153.776,1175731.176
1035866,1210025002,특별광역시도,반포대로,서울특별시 서초구,0.0840,3,1133472.724,920569.277,75725.139,137178.309
1035877,1220108400,특별광역시도,-,서울특별시 강남구,0.2630,3,1529373.019,1157732.040,33353.013,338287.968
1035878,1220108300,특별광역시도,-,서울특별시 강남구,0.2630,3,1327101.162,1038794.952,42083.418,246222.793
1035879,1210031400,연결로,용인서울고속도로,서울특별시 서초구,0.6890,1,2204549.715,1571428.916,98748.432,534372.367
1035882,1210031300,연결로,용인서울고속도로,서울특별시 서초구,0.5960,1,3581407.370,2642137.874,143852.029,795417.467
1035892,"1220006402,1220006402,1220006402,1220006401,1220006401,1220006200,1220006200,1220006200,1220006200",특별광역시도,논현로,서울특별시 서초구,0.9380,6,5293458.689,3741928.847,726921.337,824608.506
1035893,"1220006302,1220006302,1220006302,1220006302,1220006501,1220006501,1220006502,1220006502,1220006502",특별광역시도,논현로,서울특별시 서초구,0.9380,6,6228804.993,4324302.954,951332.181,953169.857
1035894,1210033500,연결로,경부고속도로,서울특별시 서초구,0.1190,1,207323.339,158744.080,8142.680,40436.578
1035895,1210002400,연결로,경부고속도로,서울특별시 서초구,0.4890,1,1762386.348,1301454.792,90296.665,370634.891
1035898,"1230001501,1230001501",도시고속도로,분당수서간고속화도로,서울특별시 강남구,1.9980,3,20195062.545,14231711.042,870881.844,5092469.660
1035899,1220108600,연결로,분당수서간고속화도로,서울특별시 강남구,0.7220,1,5759121.494,4354598.033,206338.469,1198184.991
1035900,1220341700,도시고속도로,분당수서간고속화도로,서울특별시 강남구,0.6830,3,10115741.276,7473217.704,454508.851,2188014.721
1035902,0,특별광역시도,남부순환로,서울특별시 강남구,0.0190,1,106810.004,86018.001,6967.897,13824.106
1035905,"1220042300,1220042300",연결로,분당내곡간고속화도로,서울특별시 강남구,0.2000,2,1262133.067,1016830.095,38469.859,206833.114
1035906,"1220000804,1220000802",일반국도,영동대로,서울특별시 강남구,0.2540,2,1696861.921,1177175.456,138726.722,380959.742
1035907,"1220006801,1220006801,1220006801,1220006801",특별광역시도,언주로,서울특별시 강남구,0.2470,2,1352238.403,904778.788,155580.826,291878.789
1035910,"1220010202,1220010202,1220010202,1220010202",특별광역시도,강남대로,서울특별시 강남구,0.1750,2,1031343.023,545786.515,299736.055,185820.454
1035918,1210007501,일반국도,중앙로,서울특별시 서초구,0.0140,4,88086.367,60996.897,15621.654,11467.814
1035919,1210007401,일반국도,중앙로,서울특별시 서초구,0.0140,4,235065.014,180303.992,9186.252,45574.770
1035923,1210123400,특별광역시도,양재대로12길,서울특별시 서초구,0.2130,1,298896.658,166759.842,43973.163,88163.652
1035924,1210006825,특별광역시도,헌릉로,서울특별시 서초구,0.2440,4,1114338.816,709970.287,172620.913,231747.616
1035927,"1210000721,1210000721",고속도로,경부고속도로,서울특별시 서초구,0.8610,5,24964777.329,14098994.028,5953367.797,4912415.504
